RouteDataID,CountryNum,StateNum,Route,RPID,Year,Month,Day,ObsN,TotalSpp,StartTemp,EndTemp,TempScale,StartWind,EndWind,StartSky,EndSky,StartTime,EndTime,Assistant,QualityCurrentID,RunType
6360239,840,2,217,101,2015,6,26,981224,49,75,85,F,1,1,1,1,533,1033,1,1,1
6167055,840,2,218,101,2000,6,3,1070184,52,71,82,F,0,1,1,1,517,923,0,1,1
6248083,840,2,218,101,2001,6,2,1070184,56,67,78,F,0,0,0,0,517,919,1,1,1
6357396,840,2,218,101,2015,6,8,1050067,49,71,82,F,0,0,0,2,540,1115,1,1,1
6362436,840,2,218,101,2016,6,22,1050067,37,68,85,F,0,0,1,1,528,1120,1,1,1
6246444,840,2,306,101,2001,6,10,1020284,55,73,80,F,0,1,4,1,517,1040,0,1,1
6167271,840,2,750,101,2000,6,7,1150772,54,14,26,C,0,3,4,0,521,1051,1,1,0
6246375,840,2,750,101,2001,6,12,1150772,56,69,82,F,1,2,1,1,506,937,1,1,0
6167273,840,2,751,101,2000,6,13,1150772,63,23,28,C,0,0,4,1,501,945,1,1,0
6246382,840,2,751,101,2001,6,14,1150772,63,23,29,C,0,0,4,2,508,954,1,1,0
6167452,840,2,752,101,2000,6,14,1150772,51,20,28,C,0,1,1,2,512,1105,1,0,0
6246446,840,2,752,101,2001,6,6,1150772,58,20,28,C,0,0,2,2,521,1117,1,1,0
6357643,840,2,752,501,2015,5,30,1150772,52,64,81,F,0,1,0,1,512,1032,0,1,0
6167058,840,2,753,101,2000,6,2,1150772,54,18,25,C,0,0,1,0,516,1033,1,1,0
6248088,840,2,753,101,2001,6,15,1150772,60,65,80,F,0,4,0,2,528,935,1,1,0
6357351,840,2,753,101,2015,6,4,1160379,53,75,81,F,0,1,1,0,515,1014,0,1,0
6370488,840,2,754,101,2016,6,24,990316,53,78,84,F,1,1,0,0,517,1006,0,1,0
6248091,840,3,1,101,2001,6,20,1100146,25,51,52,F,1,1,0,0,225,729,1,1,1
6167454,840,3,2,101,2000,6,15,1030311,23,56,52,F,2,2,1,5,326,837,1,1,1
6241748,840,3,2,101,2001,6,16,1030311,26,44,62,F,1,1,0,0,329,835,1,1,1
6167275,840,3,3,101,2000,6,14,1030311,23,56,52,F,0,1,2,2,332,846,1,1,1
6241772,840,3,3,101,2001,6,15,1030311,25,51,61,F,0,2,1,1,329,820,1,1,1
6357980,840,3,3,101,2015,6,6,1091277,27,41,48,F,1,3,2,2,330,924,0,1,1
6167277,840,3,4,101,2000,6,18,1190507,40,47,70,F,2,1,1,1,254,815,0,1,1
6240061,840,3,4,101,2001,6,16,1190507,40,9,20,C,2,0,0,1,253,808,0,1,1
6357836,840,3,4,101,2015,6,13,1190507,24,39,36,F,1,1,0,0,253,824,0,1,1
6362816,840,3,4,101,2016,6,15,1190507,33,41,39,F,0,0,0,0,256,803,0,1,1
6359852,840,3,5,101,2015,6,24,1140710,27,52,58,F,0,0,4,4,310,834,0,1,1
6363701,840,3,5,101,2016,7,5,1140710,24,57,54,F,0,2,5,2,303,730,0,1,1
6167458,840,3,7,101,2000,6,23,1060192,40,44,60,F,0,0,0,0,257,730,0,1,1
6241855,840,3,7,101,2001,6,27,1060192,40,47,46,F,0,1,0,0,256,737,0,1,1
6357452,840,3,7,101,2015,6,11,1160460,39,46,50,F,2,3,1,2,256,742,0,1,1
6361344,840,3,7,101,2016,6,12,1160460,39,47,50,F,4,3,1,2,256,800,0,1,1
6167061,840,3,8,101,2000,6,20,1060192,20,52,54,F,2,1,1,1,245,723,0,1,1
6243531,840,3,8,101,2001,6,18,1060192,23,45,40,F,0,1,1,0,245,711,0,1,1
6357609,840,3,8,101,2015,6,13,1160460,21,37,55,F,1,2,1,1,245,716,0,1,1
6361355,840,3,8,101,2016,6,10,1160460,25,41,64,F,1,3,1,1,245,745,0,1,1
6167461,840,3,9,101,2000,6,8,1000357,33,45,46,F,1,3,2,2,322,728,0,1,1
6241858,840,3,9,101,2001,6,17,1000357,32,49,52,F,0,2,1,0,325,646,0,1,1
6167464,840,3,10,101,2000,6,22,1060192,34,45,52,F,1,1,2,2,248,715,0,1,1
6241861,840,3,10,101,2001,6,21,1060192,39,49,50,F,0,2,1,1,248,720,0,1,1
6357465,840,3,10,101,2015,6,9,1160460,29,41,54,F,3,2,1,1,301,751,0,1,1
6361367,840,3,10,101,2016,6,11,1160460,30,55,61,F,2,1,2,2,245,705,0,1,1
6167065,840,3,11,101,2000,6,24,1000366,27,36,62,F,0,0,0,0,300,746,0,1,1
6243536,840,3,11,101,2001,6,23,1000366,34,40,62,F,3,0,1,0,300,823,0,1,1
6359989,840,3,11,101,2015,6,23,1120670,29,45,53,F,2,0,4,0,300,755,0,1,1
6363566,840,3,11,101,2016,7,4,1120670,29,55,60,F,2,3,5,5,300,911,0,1,1
6167279,840,3,12,101,2000,6,21,1150875,41,38,48,F,1,2,1,1,305,913,0,1,1
6241774,840,3,12,101,2001,6,23,1150875,34,52,63,F,2,2,1,0,310,925,0,1,1
6359566,840,3,12,101,2015,6,15,1030651,36,48,55,F,2,0,0,0,305,805,0,1,1
6361917,840,3,12,101,2016,6,20,1030651,38,45,55,F,1,0,5,2,305,813,0,1,1
6167281,840,3,13,101,2000,6,16,1150814,38,40,42,F,0,2,1,1,330,725,0,1,1
6234649,840,3,13,101,2001,6,23,1150814,40,50,55,F,0,0,0,0,323,741,0,1,1
6359570,840,3,13,101,2015,6,14,1030651,29,45,52,F,0,0,0,1,330,810,0,1,1
6361884,840,3,13,101,2016,6,25,1030651,26,50,50,F,1,0,1,1,330,800,0,1,1
6167283,840,3,15,101,2000,6,15,1110087,24,40,48,F,2,2,2,2,328,828,0,1,1
6246217,840,3,15,101,2001,6,15,1090586,36,44,48,F,0,0,2,1,328,840,0,1,1
6359507,840,3,15,101,2015,6,17,1090586,31,41,60,F,0,0,0,0,314,809,0,1,1
6363181,840,3,15,101,2016,6,9,1090586,24,42,46,F,1,1,2,2,321,755,0,0,0
6167285,840,3,21,101,2000,6,24,1140259,36,48,58,F,0,0,0,0,324,844,0,1,1
6241806,840,3,21,101,2001,6,27,1140259,37,52,58,F,0,0,0,0,325,832,0,1,1
6358492,840,3,21,101,2015,6,13,1140259,39,55,64,F,0,5,0,1,321,822,0,0,0
6361804,840,3,21,101,2016,6,12,1140259,35,46,46,F,0,1,5,5,325,834,0,1,1
6167287,840,3,23,101,2000,6,27,980585,31,45,47,F,0,0,4,0,337,745,0,1,1
6242194,840,3,23,101,2001,6,8,1220048,30,50,65,F,0,0,2,1,335,902,0,1,1
6167289,840,3,24,101,2000,6,11,980585,29,49,50,F,0,0,2,1,336,810,0,1,1
6246221,840,3,24,101,2001,6,23,1150951,32,50,55,F,0,0,1,1,330,830,0,1,1
6357276,840,3,24,101,2015,6,6,1041098,42,52,52,F,2,0,2,2,330,815,0,1,1
6360737,840,3,24,101,2016,6,7,1041098,45,45,50,F,1,1,0,1,330,731,0,1,1
6358624,840,3,28,101,2015,6,14,981311,46,44,64,F,0,1,0,0,405,840,0,1,1
6363702,840,3,28,101,2016,6,20,981311,42,50,56,F,0,2,1,2,413,915,0,1,1
6167467,840,3,30,101,2000,6,15,1090532,30,51,60,F,0,1,1,1,340,826,0,1,1
6246286,840,3,30,101,2001,6,15,1090532,29,41,55,F,2,1,0,0,348,904,0,1,1
6167471,840,3,41,101,2000,6,9,970241,28,58,58,F,0,3,2,5,308,757,0,1,1
6241951,840,3,41,101,2001,6,10,970241,27,50,57,F,0,2,2,1,245,744,0,1,1
6359007,840,3,41,101,2015,6,16,1151560,19,57,52,F,0,1,1,1,323,830,0,1,1
6362387,840,3,41,101,2016,6,20,1151560,18,53,50,F,0,0,2,1,253,711,0,1,1
6359010,840,3,50,101,2015,6,12,981033,44,42,53,F,0,0,0,2,349,928,0,1,1
6362367,840,3,50,101,2016,6,14,981033,44,45,56,F,0,1,0,1,349,836,0,1,1
6167474,840,3,51,101,2000,6,18,970241,24,56,58,F,0,3,5,2,352,807,1,1,1
6246290,840,3,51,101,2001,6,16,970241,30,59,58,F,1,0,2,0,337,758,0,1,1
6357505,840,3,51,101,2015,6,6,970241,30,47,46,F,0,2,5,2,323,732,0,1,1
6363059,840,3,51,101,2016,6,5,970241,28,48,41,F,3,2,2,1,323,734,0,1,1
6166832,840,3,52,101,2000,6,27,1150401,44,44,59,F,0,1,0,0,315,735,0,1,1
6358452,840,3,52,101,2015,6,15,1020539,44,46,50,F,0,0,0,0,324,847,0,1,1
6246547,840,3,53,101,2000,6,16,1030199,51,40,48,F,2,0,2,1,331,830,1,1,1
6169244,840,3,53,101,2001,6,18,1030199,53,40,43,F,4,1,0,2,331,825,1,1,1
6166836,840,3,54,101,2000,6,9,1000357,41,35,53,F,0,0,0,0,325,754,0,1,1
6246550,840,3,54,101,2001,6,22,1000357,34,54,60,F,2,0,1,0,308,704,0,1,1
6363329,840,3,54,101,2016,6,25,1041135,31,51,57,F,2,1,2,2,403,920,1,1,1
6363328,840,3,55,101,2016,6,24,1041135,27,54,63,F,2,3,2,2,418,913,1,1,1
6167069,840,3,60,101,2000,6,17,1150647,36,36,50,F,1,1,1,1,450,935,0,1,1
6246224,840,3,90,101,2001,6,7,1150215,21,42,45,F,0,2,5,2,600,1045,0,1,1
6358567,840,3,101,101,2015,6,24,1190875,28,43,54,F,0,0,4,1,229,706,0,1,1
6362261,840,3,101,101,2016,6,23,1190875,31,34,44,F,2,0,0,0,229,700,0,1,1
6167073,840,3,115,101,2000,6,16,1110087,22,38,50,F,0,0,0,1,301,750,0,1,1
6247057,840,3,115,101,2001,6,14,1090586,27,40,42,F,3,3,2,2,327,838,1,1,1
6359581,840,3,115,101,2015,6,16,1090586,30,51,50,F,0,1,0,1,308,740,0,1,1
6362182,840,3,115,101,2016,6,10,1090586,27,35,50,F,1,4,0,1,312,747,0,1,1
6167293,840,3,117,101,2000,6,23,1010157,28,5,6,C,3,2,1,1,340,805,0,1,1
6246227,840,3,117,101,2001,6,21,1010157,27,12,10,C,2,2,2,2,402,754,0,1,1
6357473,840,3,117,101,2015,6,11,1010157,25,48,46,F,1,1,2,5,340,810,0,1,1
6360818,840,3,117,101,2016,6,9,1010157,25,50,46,F,0,0,0,0,340,805,0,1,1
6246230,840,3,118,101,2000,6,19,1060208,28,46,50,F,3,0,1,1,417,922,0,1,1
6246233,840,3,118,101,2001,6,19,1060208,33,48,59,F,0,0,0,2,416,1017,0,1,1
6358633,840,3,118,101,2015,6,13,981311,32,44,54,F,0,0,0,0,400,838,0,1,1
6363017,840,3,118,101,2016,6,22,1090672,34,52,62,F,0,0,0,0,408,941,0,1,1
6364404,840,3,118,102,2016,6,21,981311,32,44,56,F,0,1,1,0,405,900,0,1,0
6167299,840,3,119,101,2000,6,18,1070270,37,51,58,F,0,1,2,2,414,840,0,1,1
6246235,840,3,119,101,2001,6,24,1070270,27,50,52,F,3,3,0,0,413,842,0,1,1
6358122,840,3,119,101,2015,6,13,1070270,31,50,50,F,0,0,0,0,413,838,0,1,1
6362390,840,3,119,101,2016,6,18,1070270,28,54,57,F,2,2,2,5,413,842,0,1,1
6360372,840,3,122,101,2015,6,14,1030682,35,52,60,F,1,1,0,2,325,901,1,1,1
6167077,840,3,123,101,2000,6,17,1140343,27,45,50,F,0,0,0,0,340,810,0,1,1
6247058,840,3,123,101,2001,6,17,1140343,28,45,55,F,2,2,5,1,332,754,0,1,1
6167081,840,3,125,101,2000,6,20,970172,33,13,12,C,1,2,5,2,355,850,0,1,1
6242276,840,3,125,101,2001,6,23,1110086,42,11,11,C,2,1,5,4,336,927,1,1,1
6359936,840,3,125,101,2015,6,21,981229,40,52,61,F,0,2,2,2,325,1109,0,0,0
6363260,840,3,125,101,2016,7,2,981229,30,12,14,C,0,1,5,8,325,921,0,1,1
6166840,840,3,131,101,2000,6,16,970116,34,42,46,F,2,1,2,2,435,808,0,1,1
6360373,840,3,131,101,2015,6,19,1160403,40,49,48,F,0,2,0,0,434,900,0,1,1
6360828,840,3,131,101,2016,6,9,1160403,39,43,43,F,0,4,0,0,434,845,0,1,1
6167301,840,3,142,101,2000,6,12,1000366,31,44,60,F,1,0,0,0,253,728,0,1,1
6246238,840,3,142,101,2001,6,12,1000366,31,53,54,F,2,0,5,2,313,802,0,1,1
6362177,840,3,142,101,2015,6,19,980781,28,47,57,F,0,1,0,0,253,742,0,1,1
6363054,840,3,142,101,2016,6,23,1000592,30,45,53,F,2,2,0,0,253,730,1,1,1
6167477,840,3,180,101,2000,6,23,1090618,37,44,56,F,1,1,1,1,440,921,0,1,1
6246294,840,3,180,101,2001,6,24,1090618,36,50,46,F,0,1,2,2,450,949,1,1,1
6358180,840,3,180,101,2015,6,19,1151359,34,53,60,F,0,2,0,0,436,1011,0,1,1
6167085,840,3,191,101,2000,6,21,1140394,26,5,7,C,3,3,2,5,600,1050,1,1,1
6247061,840,3,191,101,2001,6,15,1150688,29,41,41,F,3,4,2,2,540,1003,0,1,1
6167303,840,3,192,101,2000,6,4,1150647,42,40,44,F,0,2,2,0,450,908,0,1,1
6246241,840,3,192,101,2001,6,9,1150647,39,40,52,F,0,2,1,0,450,902,0,1,1
6357638,840,3,192,101,2015,6,6,1150647,43,42,49,F,0,3,1,1,448,927,0,1,1
6358947,840,3,192,102,2015,6,6,990532,41,42,49,F,0,3,1,1,448,927,0,1,0
6362803,840,3,192,101,2016,6,4,990532,40,11,12,C,0,2,2,2,450,954,0,1,1
6167089,840,3,212,101,2000,6,11,970172,41,4,13,C,1,0,1,0,326,729,0,1,1
6357796,840,3,216,101,2015,6,16,981030,25,48,78,F,2,2,0,0,421,1111,0,0,0
6363101,840,3,216,101,2016,6,1,981030,26,40,55,F,1,1,2,2,405,1138,0,0,0
6358636,840,3,218,101,2015,6,15,981311,38,47,60,F,0,0,1,0,410,840,0,1,1
6363703,840,3,218,101,2016,6,17,981311,37,45,52,F,1,2,1,1,413,920,0,1,1
6167480,840,3,221,101,2000,6,21,1010199,26,48,53,F,0,2,2,8,331,920,1,1,1
6246298,840,3,221,101,2001,6,25,990532,36,51,65,F,0,1,4,1,331,847,0,1,1
6362625,840,3,223,101,2016,6,4,1041132,38,50,60,F,0,2,5,1,330,1150,0,0,0
6166843,840,3,224,101,2000,6,23,1190290,34,47,50,F,1,1,2,2,332,733,0,1,1
6246553,840,3,224,101,2001,6,8,1190290,35,46,56,F,1,1,1,2,331,748,0,1,1
6359509,840,3,224,101,2015,6,2,1190290,36,47,66,F,0,1,0,0,331,804,0,1,1
6361398,840,3,224,101,2016,6,19,1190290,37,56,63,F,1,1,2,2,331,837,0,1,1
6167291,840,3,231,101,2000,6,17,970116,31,40,48,F,1,1,1,1,434,815,0,1,1
6360379,840,3,231,101,2015,6,7,1160403,33,48,50,F,1,0,0,0,434,900,0,1,1
6361965,840,3,231,101,2016,6,15,1160403,37,44,50,F,1,0,0,0,434,850,0,1,1
6167484,840,3,284,101,2000,6,12,1150612,49,56,56,F,1,2,1,0,335,835,0,1,1
6246302,840,3,284,101,2001,6,12,1150612,44,44,61,F,2,0,1,1,333,833,0,1,1
6359275,840,3,284,101,2015,6,11,1080365,46,40,41,F,1,2,2,2,317,826,0,1,1
6362924,840,3,284,101,2016,6,15,1080365,42,55,52,F,0,0,0,0,324,804,0,1,1
6167305,840,3,313,101,2000,6,24,1150401,44,57,59,F,0,1,0,0,343,813,0,1,1
6247064,840,3,318,101,2000,6,20,1060208,31,42,49,F,1,0,2,2,405,1028,0,1,1
6247065,840,3,318,101,2001,6,20,1060208,32,42,63,F,0,0,1,2,405,1033,0,1,1
6358631,840,3,318,101,2015,6,12,981311,37,42,58,F,2,1,1,1,400,855,0,1,1
6364426,840,3,318,102,2016,6,22,981311,34,47,53,F,0,0,0,0,405,805,0,0,0
6363015,840,3,318,101,2016,6,21,1090672,34,48,60,F,0,1,2,0,408,939,0,1,1
6166848,840,3,319,101,2000,6,25,1070270,44,54,59,F,0,1,2,1,413,822,0,1,1
6246556,840,3,319,101,2001,6,23,1070270,40,58,62,F,1,1,0,0,413,852,0,1,1
6358123,840,3,319,101,2015,6,14,1070270,39,57,60,F,0,0,0,0,413,845,0,1,1
6362393,840,3,319,101,2016,6,21,1070270,32,44,55,F,2,2,0,0,413,832,0,1,1
6167307,840,3,321,101,2000,6,19,970172,24,8,11,C,1,0,5,2,328,750,0,1,1
6240064,840,3,321,101,2001,6,22,1110086,34,10,11,C,1,1,5,4,342,812,1,1,1
6359784,840,3,321,101,2015,6,20,981229,35,45,60,F,0,1,1,2,325,1003,0,0,0
6363482,840,3,321,101,2016,7,1,981229,32,7,16,C,3,2,1,2,325,929,0,1,1
6166851,840,3,372,101,2000,6,21,1060207,24,50,62,F,0,0,1,1,308,738,1,1,1
6246560,840,3,372,101,2001,6,22,1060207,24,51,53,F,0,1,1,1,300,720,1,1,1
6360380,840,3,372,101,2015,6,15,1091220,22,42,60,F,0,0,0,0,300,846,0,1,1
6361841,840,3,372,101,2016,6,22,1091220,20,30,34,F,0,0,1,0,522,900,0,0,0
6246564,840,3,401,101,2000,6,13,1030199,41,41,49,F,0,3,2,2,339,831,1,1,1
6170075,840,3,401,101,2001,6,14,1030199,43,52,58,F,1,1,2,2,340,823,1,1,1
6358305,840,3,402,101,2015,6,13,1000639,40,44,45,F,3,3,2,2,400,823,1,1,1
6167102,840,3,403,101,2000,6,24,990495,22,55,65,F,2,1,0,0,300,711,1,1,1
6247068,840,3,403,101,2001,6,20,990495,21,40,44,F,1,1,0,1,253,700,1,1,1
6360401,840,3,403,101,2015,6,13,1091220,21,47,53,F,1,1,2,0,313,830,0,1,1
6362412,840,3,403,101,2016,6,18,1091220,21,55,56,F,1,0,5,2,411,913,0,1,1
6167486,840,3,404,101,2000,6,22,1060207,29,58,57,F,0,1,0,0,313,729,1,1,1
6246306,840,3,404,101,2001,6,21,1060207,22,51,47,F,0,2,0,2,300,650,1,1,1
6360402,840,3,404,101,2015,6,16,1091220,24,57,64,F,3,2,0,0,300,859,0,1,1
6362401,840,3,404,101,2016,6,21,1091220,22,55,50,F,2,5,2,4,324,819,0,0,0
6167106,840,3,405,101,2000,6,22,970172,48,13,12,C,2,2,2,1,358,818,0,1,1
6358340,840,3,405,101,2015,6,12,1000639,34,45,46,F,0,0,2,2,345,815,1,1,1
6167491,840,3,406,101,2000,6,18,1090728,31,56,58,F,1,0,2,2,245,815,0,1,1
6246310,840,3,406,101,2001,6,18,1090728,29,54,72,F,3,1,1,1,248,752,0,1,1
6359904,840,3,406,101,2015,6,17,1090728,27,65,76,F,1,1,2,2,246,757,0,1,1
6363483,840,3,406,101,2016,6,23,1090728,25,57,64,F,1,0,1,1,245,753,0,1,1
6167308,840,3,407,101,2000,6,12,1150778,37,50,75,F,0,2,0,0,501,1238,0,0,0
6246244,840,3,407,101,2001,6,8,1150778,26,52,55,F,0,0,0,0,945,1232,0,0,0
6360173,840,3,407,101,2015,6,11,1150778,30,38,50,F,0,1,2,1,500,1150,1,0,0
6362187,840,3,407,101,2016,6,8,1150778,36,50,58,F,0,0,2,1,500,1250,1,0,0
6167310,840,3,408,101,2000,6,18,1210026,24,52,56,F,3,1,1,1,300,705,1,1,1
6246247,840,3,408,101,2001,6,23,1210026,24,44,55,F,2,1,0,1,300,710,1,1,1
6358453,840,3,408,101,2015,6,16,1190875,23,41,50,F,2,1,2,2,300,749,0,1,1
6362200,840,3,408,101,2016,6,18,1190875,17,60,56,F,4,3,2,1,300,755,NULL,1,1
6167312,840,3,409,101,2000,6,19,1210026,21,49,56,F,0,1,2,2,300,706,1,1,1
6246250,840,3,409,101,2001,6,24,1210026,22,44,54,F,1,1,0,0,303,720,1,1,1
6358501,840,3,409,101,2015,6,17,1190875,22,40,54,F,2,1,1,2,300,738,0,1,1
6362203,840,3,409,101,2016,6,19,1190875,21,49,48,F,1,0,1,5,300,659,0,1,1
6166856,840,3,410,101,2000,6,12,1150664,42,56,65,F,2,0,0,0,330,948,1,1,1
6246567,840,3,410,101,2001,6,16,1150664,46,37,52,F,1,0,0,0,347,1034,1,0,0
6359280,840,3,410,101,2015,6,18,1080365,43,57,61,F,0,1,0,0,440,915,0,1,1
6362932,840,3,410,101,2016,6,9,1080365,42,43,47,F,0,1,1,2,423,905,0,1,1
6246571,840,3,411,101,2000,6,24,1120362,33,45,60,F,1,2,0,1,335,830,0,1,1
6310744,840,3,411,101,2001,6,23,1120362,25,50,52,F,1,2,5,5,330,850,NULL,1,1
6360404,840,3,411,101,2015,6,19,1120362,31,52,54,F,1,2,2,2,325,855,0,1,1
6363246,840,3,411,101,2016,6,16,1120362,26,45,62,F,1,3,1,1,325,930,0,1,1
6166859,840,3,412,101,2000,6,13,1140343,30,40,50,F,0,0,0,0,350,815,1,1,1
6246575,840,3,412,101,2001,6,12,1140343,32,45,55,F,0,0,2,2,347,900,1,1,1
6167494,840,3,414,101,2000,6,16,1090688,31,11,9,C,1,0,2,8,313,740,0,0,0
6246313,840,3,414,101,2001,6,17,1090688,33,42,70,F,1,2,2,0,311,1003,0,0,0
6361466,840,3,414,101,2016,6,10,1040499,48,48,60,F,0,2,0,0,300,835,0,1,1
6246253,840,3,416,101,2001,6,15,1090688,38,41,43,F,1,1,1,1,300,919,0,1,1
6167316,840,3,418,101,2000,6,16,990495,17,50,55,F,1,0,2,2,300,755,0,1,1
6246257,840,3,418,101,2001,6,16,990495,21,44,58,F,1,0,1,2,305,734,0,1,1
6358405,840,3,418,101,2015,6,12,1190875,25,38,52,F,0,3,1,0,300,733,0,1,1
6362154,840,3,418,101,2016,6,13,1190875,22,53,46,F,2,4,1,1,300,714,0,1,1
6167321,840,3,419,101,2000,6,17,990495,20,44,56,F,0,2,0,0,310,820,0,1,1
6240067,840,3,419,101,2001,6,17,990495,20,50,63,F,1,3,0,0,309,755,0,1,1
6358335,840,3,419,101,2015,6,11,1190875,27,42,46,F,1,2,2,2,300,727,0,1,1
6362133,840,3,419,101,2016,6,11,1190875,29,46,53,F,1,0,2,1,300,718,0,1,1
6166864,840,3,420,101,2000,6,13,1060192,32,46,59,F,0,1,0,0,250,718,0,1,1
6246579,840,3,420,101,2001,6,14,1060192,30,47,47,F,1,0,1,1,250,745,0,1,1
6357460,840,3,420,101,2015,6,10,1160460,31,43,48,F,1,1,2,2,245,744,0,1,1
6361126,840,3,420,101,2016,6,13,1160460,29,41,42,F,0,2,2,1,245,726,0,1,1
6166867,840,3,421,101,2000,6,13,1150664,45,61,62,F,0,1,1,0,336,1025,1,0,0
6246582,840,3,421,101,2001,6,15,1150664,41,45,57,F,0,1,2,0,335,1012,1,0,0
6359278,840,3,421,101,2015,6,17,1080365,40,53,61,F,0,1,0,0,420,905,0,1,1
6362927,840,3,421,101,2016,6,8,1080365,39,51,52,F,0,0,1,0,452,921,0,1,1
6167497,840,3,422,101,2000,6,25,970172,36,5,8,C,0,1,4,4,408,830,0,1,1
6167111,840,3,423,101,2000,6,16,1080365,20,34,51,F,0,0,0,0,322,759,0,1,1
6247071,840,3,423,101,2001,6,12,1080365,27,28,50,F,0,2,1,1,325,820,0,1,1
6359273,840,3,423,101,2015,6,12,1080365,24,41,45,F,0,0,1,1,415,832,0,1,1
6362922,840,3,423,101,2016,6,16,1080365,25,55,60,F,0,1,0,0,350,805,0,1,1
6167501,840,3,424,101,2000,6,23,970172,34,11,8,C,0,1,2,1,356,819,0,1,1
6358298,840,3,424,101,2015,6,10,1000639,28,34,39,F,1,1,2,1,357,823,1,1,1
6359838,840,3,425,101,2015,6,25,1140259,46,56,55,F,0,1,0,2,331,859,0,1,1
6362465,840,3,425,101,2016,6,16,1140259,42,64,58,F,0,2,2,0,325,841,0,1,1
6167323,840,3,426,101,2000,6,18,1090531,36,37,43,F,2,3,1,1,435,855,0,1,1
6358300,840,3,427,101,2015,6,11,1000639,26,24,35,F,0,1,0,2,405,816,1,1,1
6167325,840,3,428,101,2000,6,12,1030311,24,56,67,F,0,0,0,0,254,828,0,1,1
6246259,840,3,428,101,2001,6,20,1030311,28,51,76,F,0,0,0,0,300,846,0,1,1
6167503,840,3,429,101,2000,6,15,1190290,40,46,56,F,0,2,2,2,332,808,0,1,1
6246316,840,3,429,101,2001,6,11,1190290,38,47,53,F,0,1,2,1,331,803,0,1,1
6358334,840,3,429,101,2015,6,22,1190290,34,56,57,F,0,1,2,0,331,851,0,1,1
6361362,840,3,429,101,2016,6,8,1190290,34,46,54,F,0,2,2,1,332,907,0,1,1
6166871,840,3,430,101,2000,6,14,1150688,43,44,74,F,0,2,0,0,301,909,0,1,1
6246586,840,3,430,101,2001,6,15,980865,33,40,58,F,0,3,0,0,304,1009,0,0,0
6167116,840,3,431,101,2000,6,29,1000327,21,40,45,F,1,1,2,4,300,731,0,1,1
6247074,840,3,431,101,2001,7,1,1000327,24,48,52,F,0,1,2,1,300,714,0,1,1
6363874,840,3,431,101,2016,6,24,1090728,24,53,55,F,0,0,1,2,300,752,0,1,1
6167507,840,3,432,101,2000,6,16,1010157,39,5,7,C,2,2,2,1,350,900,0,1,1
6246320,840,3,432,101,2001,6,23,1010157,33,9,15,C,1,1,0,0,354,925,0,1,1
6167157,840,3,433,101,2000,7,5,1150778,41,52,78,F,0,2,0,1,505,1250,0,0,0
6247075,840,3,433,101,2001,6,29,1150778,37,57,62,F,0,0,0,5,445,1100,0,1,1
6362249,840,3,433,101,2016,6,29,1150778,44,55,60,F,0,0,2,2,445,1110,1,1,1
6167511,840,3,434,101,2000,7,9,1090618,34,54,60,F,0,0,2,1,455,1046,0,0,0
6246324,840,3,434,101,2001,7,6,1090618,38,34,70,F,1,2,1,0,537,1135,0,1,1
6310653,840,3,435,101,2000,6,25,1120362,32,54,58,F,0,1,2,2,330,855,NULL,1,1
6310736,840,3,435,101,2001,6,24,1120362,31,45,62,F,1,2,1,0,330,855,NULL,1,1
6360405,840,3,435,101,2015,6,17,1120362,38,52,54,F,1,2,2,2,325,830,0,1,1
6363390,840,3,435,101,2016,6,19,1120362,34,52,59,F,1,1,2,2,325,900,0,1,1
6167327,840,3,436,101,2000,6,17,1040499,49,45,60,F,0,1,4,1,500,1106,0,1,1
6246262,840,3,436,101,2001,6,17,1040499,46,50,65,F,0,0,0,0,444,947,0,1,1
6167515,840,3,439,101,2000,6,12,980585,49,45,48,F,0,0,0,0,333,855,0,1,1
6242410,840,3,439,101,2001,6,27,1150951,31,45,50,F,0,3,5,1,325,800,1,1,1
6246265,840,3,440,101,2001,6,19,1150664,25,65,68,F,1,0,1,2,337,930,1,1,1
6167329,840,3,442,101,2000,7,11,1090618,35,40,66,F,1,1,0,1,524,1144,0,0,0
6240068,840,3,442,101,2001,7,8,1090618,38,48,53,F,1,0,2,2,536,1159,0,1,1
6247078,840,3,444,101,2001,6,30,1090773,37,55,52,F,1,2,2,2,335,1000,0,0,0
6360054,840,3,444,101,2015,6,18,1090773,38,52,69,F,3,3,0,0,300,1140,1,0,0
6361753,840,3,444,101,2016,6,16,1090773,43,48,55,F,3,1,0,0,300,1145,1,0,0
6358163,840,3,445,101,2015,6,13,1040499,43,47,57,F,0,1,0,1,300,921,0,1,1
6361470,840,3,445,101,2016,6,12,1040499,46,48,60,F,1,3,1,2,300,900,0,1,1
6167331,840,3,760,101,2000,7,10,1090618,33,53,58,F,3,1,1,1,503,1036,0,0,0
6246268,840,3,760,101,2001,7,7,1090618,35,40,56,F,0,1,0,1,513,1128,0,1,1
6246594,840,3,832,101,2000,6,20,1020243,24,38,52,F,0,0,2,2,506,819,0,1,0
6246598,840,3,832,101,2001,6,16,1020243,26,46,57,F,2,0,0,0,500,819,0,1,0
6167161,840,3,883,101,2000,6,13,1150612,36,60,61,F,2,0,1,2,407,710,0,1,0
6247081,840,3,883,101,2001,6,13,1150612,30,43,44,F,2,2,1,2,407,625,0,1,0
